"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"	"S08"	"S09"
"TCGA.HZ.A8P0.01"	0.0765541255657789	0.00695823121367675	4.39556068323491e-10	0.105312558892046	0.221916543113498	0.17292699864429	0.0388606185097497	0.0514182371185491	9.90960605616778e-15
"TCGA.HZ.A8P1.01"	1.24747128548976e-14	0.00641497352017688	1.24747128548976e-14	1.24747128548976e-14	2.23758225450972e-06	0.0330380839688231	1.24747128548976e-14	0.399693114342244	0.0190220000144892
"TCGA.HZ.A9TJ.01"	1.44031770239264e-14	0.108958901403022	1.44031770239264e-14	0.0817399978647177	0.044055706356487	0.0445655616281812	1.44031770239264e-14	0.263938735515561	1.44031770239264e-14
"TCGA.HZ.A9TJ.06"	6.90647149606221e-15	0.227132506791995	6.90647149606221e-15	0.0278583640998812	0.0172813169512134	0.00685567400458537	0.182777435719952	0.101042010551503	0.258996967134626
"TCGA.IB.7644.01"	0.197926063573145	9.30117599991008e-15	0.11861802240526	0.0941411031424684	1.67753891750651e-13	0.140694978813132	9.30117599991008e-15	0.378564943140337	9.30117599991008e-15
"TCGA.IB.7652.01"	0.186487879376466	0.264486547892143	0.0685635167850785	0.263366469887709	0.0836850469234112	0.0591154913946313	5.37833640318926e-15	0.0491993895499688	5.37833640318926e-15
"TCGA.IB.7889.01"	0.262206253479847	0.139251273317197	0.177403356740042	0.143030156014018	0.118685436092668	0.0329468968645675	0.0351544279862851	0.050810941285727	6.7311266450407e-15
"TCGA.IB.A5SP.01"	9.06056604963885e-15	0.178841919343899	0.0451474817173063	0.0549814978472182	9.06056604963885e-15	9.06056604963885e-15	9.06056604963885e-15	0.217031991067841	0.2566709399562
"TCGA.IB.A6UF.01"	1.04496951729735e-14	0.0666528470037564	0.000311913522442816	0.0625857566147221	0.0630832649293556	0.0424344722472803	0.124770597808356	0.124859831989843	1.04496951729735e-14
"TCGA.IB.A6UG.01"	0.158767180803727	1.23230632164438e-14	1.23230632164438e-14	1.23230632164438e-14	0.0386366664929375	0.0256968270233302	0.355763008909208	1.23230632164438e-14	0.043773195813913
"TCGA.IB.A7LX.01"	0.000108316134377762	9.69194355861715e-15	0.0038399784842425	0.000153201319772976	0.0548865165757043	0.157059768782728	0.107026319526552	0.0477129998393896	0.123263205161022
"TCGA.IB.A7M4.01"	0.177751433619886	0.0224135455355458	0.0793605033352677	1.16927666443502e-14	1.16927666443502e-14	0.0831751463145664	0.346484350237612	0.157972665660934	0.00759733843654117
"TCGA.IB.AAUM.01"	0.0534009876644953	0.0141371053756832	0.0437537367959358	1.06388659589865e-14	0.050228123750965	1.26648695036407e-08	0.109184696110715	1.06388659589865e-14	0.0229725180577469
"TCGA.IB.AAUN.01"	0.08935603730092	1.28247315653923e-14	0.125374286637596	0.00756791821086585	0.0548985713295942	0.192473328348229	0.143304507074878	1.28247315653923e-14	1.28247315653923e-14
"TCGA.IB.AAUO.01"	0.0111341862673856	0.00039823165601717	0.264044812563924	0.0656006433825371	8.45754275240797e-15	0.109601202728326	0.148990657662108	8.45754275240797e-15	0.152623036516925
"TCGA.IB.AAUU.01"	0.183613375301053	0.114306513046754	0.0943370708269754	0.224754289043895	8.59401290065778e-15	0.030904275908578	0.0802670416352277	0.0870764870526248	0.152144497970433
"TCGA.IB.AAUW.01"	0.186176034567266	0.0205009314976725	0.115435023851099	0.087401331301941	0.420564425305476	0.0321371204323154	0.107655660740701	6.9457324855877e-15	0.00179292689760893
"TCGA.L1.A7W4.01"	7.29953272130287e-15	7.29953272130287e-15	7.29953272130287e-15	0.0322540276066728	7.29953272130287e-15	0.109707366145484	0.041752785560405	0.330217629458618	7.29953272130287e-15
"TCGA.LB.A7SX.01"	0.0591267948761086	1.04311813090374e-14	4.13979671053295e-08	4.427070526268e-05	0.0149155102128764	0.0901861332247645	0.300668129975988	4.14915426133442e-13	0.0537522865244899
"TCGA.LB.A8F3.01"	8.33354508480619e-15	8.33354508480619e-15	8.33354508480619e-15	8.33354508480619e-15	8.33354508480619e-15	8.33354508480619e-15	0.0196333982053186	0.103366391845124	0.122408950305848
"TCGA.LB.A9Q5.01"	0.0423818059521104	0.0993804758855791	0.111175866237461	0.252897317488178	0.0305784057537702	0.0264819981351346	9.21476222024292e-15	9.21476222024292e-15	9.21476222024292e-15
"TCGA.OE.A75W.01"	0.0104688969539178	0.0222267390091612	0.285859705153262	0.0533860581628818	9.0669312984785e-15	0.162616158625316	0.0231274913171537	0.0216649121807747	9.0669312984785e-15
"TCGA.Q3.AA2A.01"	0.0224484713597406	0.374694536757567	7.59218550730941e-05	0.078427073409326	0.00993638086532172	0.0979872198822679	0.0519412187210923	0.157749029903884	0.10981225563771
"TCGA.RB.AA9M.01"	0.119288180946621	1.15364784266408e-14	1.15364784266408e-14	1.15364784266408e-14	0.365848717257907	0.130081253233905	0.11637638481889	0.0979872131008785	0.0357052546794645
"TCGA.S4.A8RM.01"	0.143398193449627	1.05775588993724e-14	0.0151718064883117	0.00777584287417717	1.05775588993724e-14	0.0256933001338995	1.05775588993724e-14	0.264119250048845	0.240073898698516
"TCGA.S4.A8RO.01"	8.13174182925041e-15	0.162376278300058	0.0945103933807051	0.187196664409717	0.00502551533663821	0.0300783611365591	0.140488315525091	0.263925020126914	0.0257502417115106
"TCGA.S4.A8RP.01"	0.153358458277641	0.0840112973295407	0.181227007784238	0.190749605587415	0.117100866582871	0.124762630552522	8.14059597130839e-15	8.14059597130839e-15	0.135850455460255
"TCGA.US.A776.01"	5.73315176589588e-15	5.73315176589588e-15	5.73315176589588e-15	5.73315176589588e-15	5.73315176589588e-15	0.0196704104770048	0.125246686722022	5.73315176589588e-15	0.0547061523947569
"TCGA.US.A779.01"	7.9316440428314e-15	0.0777790739937349	7.9316440428314e-15	7.9316440428314e-15	0.0151310474533814	7.9316440428314e-15	0.112398434162964	0.0502004601930545	0.330779396612278
"TCGA.US.A77G.01"	9.81589852389851e-15	0.0785424254050923	9.81589852389851e-15	9.81589852389851e-15	0.0266139060977108	9.81589852389851e-15	9.81589852389851e-15	0.03526953313493	0.384851136710862
"TCGA.XD.AAUI.01"	0.329695201438949	0.0534380928466597	0.0523834960785502	0.112760638565649	0.184452401409921	0.111289631068756	0.155980529308078	9.28339392960876e-09	8.60789622547149e-15
"TCGA.YY.A8LH.01"	0.00382563787175392	9.44759673566243e-15	9.44759673566243e-15	9.44759673566243e-15	9.44759673566243e-15	9.44759673566243e-15	9.44759673566243e-15	0.251548143992505	0.131100567850218
"TCGA.Z5.AAPL.01"	0.598360968691252	1.23696929404438e-08	0.0758246712134458	0.0659137109990136	0.0775646488808655	0.0454234244358917	0.113075824964362	5.15014385310726e-15	5.15014385310726e-15
