"ID"	"S01"	"S02"	"S03"	"S04"	"S05"
"TCGA.IB.7652.01"	2.00276476628805e-10	1.10074010463211e-14	0.475617311071649	1.10074010463211e-14	0.204232318512774
"TCGA.IB.7889.01"	0.306826926502723	0.00460373618527677	2.15955979821717e-06	5.7648334278649e-15	0.178121197855071
"TCGA.IB.A5SP.01"	0.0221182549097282	2.43947383059621e-14	2.43947383059621e-14	2.43947383059621e-14	2.43947383059621e-14
"TCGA.IB.A6UF.01"	1.77197603881383e-14	1.77197603881383e-14	1.77197603881383e-14	1.77197603881383e-14	1.77197603881383e-14
"TCGA.IB.A6UG.01"	0.760770913345399	1.92702882980706e-14	1.92702882980706e-14	1.92702882980706e-14	0.239229086654466
"TCGA.IB.A7LX.01"	2.18509421981583e-14	0.240674723621228	2.18509421981583e-14	2.18509421981583e-14	2.18509421981583e-14
"TCGA.IB.A7M4.01"	0.584382541590599	1.76110379661516e-14	1.76110379661516e-14	1.76110379661516e-14	0.415617458409277
"TCGA.IB.AAUM.01"	0.285025303142675	0.412403398416041	0.116523001265545	0.0995530587605842	0.0864952374041746
"TCGA.IB.AAUN.01"	0.210975167280353	3.22835704831079e-14	0.147240072451645	0.0302019496976335	0.50451875530683
"TCGA.IB.AAUO.01"	2.22964951122881e-14	2.22964951122881e-14	2.22964951122881e-14	2.22964951122881e-14	2.22964951122881e-14
"TCGA.IB.AAUU.01"	1.38787032042874e-14	0.256448902199626	0.0490203411428455	1.38787032042874e-14	0.343239048101694
"TCGA.IB.AAUW.01"	0.304178490066047	7.74348032443356e-15	0.665251074969837	0.0305704349640203	5.72383045776381e-14
"TCGA.L1.A7W4.01"	1.32478912962851e-14	1.32478912962851e-14	1.32478912962851e-14	1.32478912962851e-14	1.32478912962851e-14
"TCGA.LB.A7SX.01"	0.228561649414553	0.571642411499434	0.0451867524366389	1.51815365716892e-14	0.0158311733922616
"TCGA.LB.A8F3.01"	1.030616867951e-14	1.030616867951e-14	1.030616867951e-14	0.0283662395399805	1.030616867951e-14
"TCGA.LB.A9Q5.01"	2.29304605265705e-14	2.29304605265705e-14	0.561013070925535	2.29304605265705e-14	2.29304605265705e-14
"TCGA.OE.A75W.01"	2.03184096049513e-14	2.03184096049513e-14	2.03184096049513e-14	2.03184096049513e-14	0.350310493760538
