"ID"	"S01"	"S02"	"S03"	"S04"	"S05"
"TCGA.IB.A7M4.01"	0.431730327600224	1.82039859599943e-14	1.82039859599943e-14	2.63611259344443e-12	1.82039859599943e-14
"TCGA.IB.AAUM.01"	0.183428456343614	0.132631805322635	1.92953229366367e-14	0.00148252152058241	1.92953229366367e-14
"TCGA.IB.AAUN.01"	1.6459634561227e-14	5.37187437137271e-07	0.138257573569705	1.6459634561227e-14	1.6459634561227e-14
"TCGA.IB.AAUO.01"	0.310839036796832	1.0823267451845e-14	0.0534307594159152	0.0912533861086734	1.0823267451845e-14
"TCGA.IB.AAUU.01"	0.249409655136634	0.0372964198829584	3.62724427069423e-09	1.52686132873962e-14	1.52686132873962e-14
"TCGA.IB.AAUW.01"	0.117465375695123	0.117811744048667	0.371776210344829	9.60534478525424e-15	9.60534478525424e-15
"TCGA.L1.A7W4.01"	1.03368645901244e-14	1.03368645901244e-14	0.0557849334789983	0.18746524624653	1.03368645901244e-14
"TCGA.LB.A7SX.01"	5.8365966817109e-15	0.0087556592019602	5.8365966817109e-15	0.314347374607382	5.8365966817109e-15
"TCGA.LB.A8F3.01"	1.17548337087745e-14	0.0710850382064356	0.0803400419317134	0.153297637234088	1.17548337087745e-14
"TCGA.LB.A9Q5.01"	1.68082149021824e-14	0.284146384886462	0.00663141335526763	0.180866655379098	1.68082149021824e-14
"TCGA.OE.A75W.01"	0.107390983109892	9.04462357643763e-15	9.04462357643763e-15	0.205705282469463	9.04462357643763e-15
"TCGA.Q3.AA2A.01"	0.0408699664924432	9.37436682225758e-15	9.37436682225758e-15	0.410245255769626	9.37436682225758e-15
"TCGA.RB.AA9M.01"	0.0437170999464203	0.152813251204495	0.163683235251521	1.1154118251677e-14	1.1154118251677e-14
"TCGA.S4.A8RM.01"	0.181174106377362	1.57539978973072e-14	0.0490246116954472	1.57539978973072e-14	1.57539978973072e-14
"TCGA.S4.A8RO.01"	1.67603760752127e-14	1.67603760752127e-14	1.67603760752127e-14	1.67603760752127e-14	0.136256124291579
"TCGA.S4.A8RP.01"	0.00933093847731451	1.54498730236625e-14	0.312670982676329	1.54498730236625e-14	1.54498730236625e-14
"TCGA.US.A776.01"	7.84928275864241e-15	7.84928275864241e-15	7.84928275864241e-15	7.84928275864241e-15	7.84928275864241e-15
"TCGA.US.A779.01"	6.08711716558547e-15	0.0274537905431418	0.00288551450878461	0.249928218535966	0.0875334470395624
"TCGA.US.A77G.01"	1.00807942293706e-14	1.00807942293706e-14	1.00807942293706e-14	0.0429320594121084	0.339135976530909
"TCGA.XD.AAUI.01"	0.25336831005426	1.35480875844198e-14	0.134005914784698	1.35480875844198e-14	1.3945316169099e-11
"TCGA.YY.A8LH.01"	0.0410637287058981	1.44246277605645e-14	1.44246277605645e-14	0.115275391529748	4.95395530874907e-08
"TCGA.Z5.AAPL.01"	0.64786512593212	0.00573482356734509	0.00171252213253181	6.34422214891055e-15	0.293134845856542
