"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"
"TCGA.HZ.8317.01"	9.20952113723679e-15	0.014603838041858	0.199026647351647	0.24208834807785	9.20952113723679e-15	0.0456321880325319	0.242850235121969
"TCGA.HZ.8638.01"	0.105102912392491	0.0503826087435499	0.211458255478715	0.214500012358571	8.26175982242502e-15	0.139698559009324	0.119349305921814
"TCGA.HZ.A49I.01"	0.13033634310969	0.163828963805703	0.0172097312467316	1.54736473716784e-14	0.0529516668222624	0.0884495468796363	1.54736473716784e-14
"TCGA.HZ.A4BH.01"	0.0532556224643047	0.115799218670472	4.9374479144824e-15	4.9374479144824e-15	0.0600643583131856	0.0260418902228653	4.9374479144824e-15
"TCGA.HZ.A4BK.01"	0.191514420552215	0.199328921318946	0.0573855913095087	1.40121877817469e-14	0.00413986235733218	0.0437692527905253	1.40121877817469e-14
"TCGA.HZ.A77O.01"	0.00200980264375601	1.59397214004087e-14	0.0336568441672774	1.59397214004087e-14	1.59397214004087e-14	0.0465407199205544	1.59397214004087e-14
"TCGA.HZ.A8P0.01"	0.0837411438823349	0.0404610506631934	2.20591563788138e-14	2.20591563788138e-14	2.20591563788138e-14	0.245312046325401	2.20591563788138e-14
"TCGA.HZ.A8P1.01"	1.56859296612969e-14	1.56859296612969e-14	0.267899205872032	1.56859296612969e-14	1.56859296612969e-14	0.094366836235429	0.182814585203237
"TCGA.HZ.A9TJ.01"	0.0156608843304227	1.77579542126298e-14	1.77579542126298e-14	1.77579542126298e-14	1.77579542126298e-14	0.315349714340137	1.77579542126298e-14
"TCGA.HZ.A9TJ.06"	3.76279676271787e-15	3.76279676271787e-15	3.76279676271787e-15	3.76279676271787e-15	3.76279676271787e-15	0.0718126496415459	3.76279676271787e-15
"TCGA.IB.7644.01"	0.0580893251880447	0.0890605196194928	0.125511840532395	0.376023988576039	1.20493694188953e-14	0.135701339173461	1.20493694188953e-14
"TCGA.IB.7652.01"	3.27036951714865e-15	0.0140807319568194	0.00593920101094342	0.0547137456594063	3.27036951714865e-15	0.0577782087646645	3.27036951714865e-15
"TCGA.IB.7889.01"	0.0786833910553926	0.308810857485029	0.0334707491221054	0.122853724838642	0.039334341235262	1.3493830564501e-14	1.3493830564501e-14
"TCGA.IB.A5SP.01"	0.0819817105017775	1.81377330540631e-14	0.247752568259294	3.5777241408136e-10	0.00704188219496615	1.81377330540631e-14	1.81377330540631e-14
"TCGA.IB.A6UF.01"	1.8277559311578e-14	1.8277559311578e-14	0.0124226109164515	1.8277559311578e-14	1.8277559311578e-14	1.8277559311578e-14	1.8277559311578e-14
"TCGA.IB.A6UG.01"	0.0693545884803775	0.23525951255756	0.0664423157790342	1.8743347698208e-14	1.8743347698208e-14	0.023298553635118	1.8743347698208e-14
"TCGA.IB.A7LX.01"	0.00522394485281336	1.31762788809691e-11	6.01391444821346e-15	6.01391444821346e-15	6.01391444821346e-15	0.0707817603002242	6.01391444821346e-15
"TCGA.IB.A7M4.01"	0.112496709446993	0.190205968224806	9.90470719242736e-15	9.90470719242736e-15	9.90470719242736e-15	0.0264444491289069	9.90470719242736e-15
"TCGA.IB.AAUM.01"	0.0333192219936569	0.153576736422706	0.0332627431136742	1.29590652819209e-14	1.29590652819209e-14	1.29590652819209e-14	0.403174791902103
"TCGA.IB.AAUN.01"	0.00674036722476166	0.00496214415272942	0.274995192117551	2.22996234726147e-14	2.22996234726147e-14	2.22996234726147e-14	2.22996234726147e-14
"TCGA.IB.AAUO.01"	0.304581467758771	1.78122200391324e-14	0.00110079714252943	1.78122200391324e-14	0.211040833423459	1.78122200391324e-14	1.78122200391324e-14
"TCGA.IB.AAUU.01"	0.0612746912651624	0.0862712225062693	1.3932097960783e-14	1.3932097960783e-14	1.3932097960783e-14	0.0126977427386611	1.3932097960783e-14
"TCGA.IB.AAUW.01"	0.113271623495136	0.223760150208001	0.21281140356229	0.291838871513633	1.13177621313065e-14	0.0870633050106341	1.13177621313065e-14
"TCGA.L1.A7W4.01"	2.04910274106696e-15	2.04910274106696e-15	2.04910274106696e-15	0.00603498705410826	2.04910274106696e-15	0.0378944817845306	2.04910274106696e-15
"TCGA.LB.A7SX.01"	0.00911374205786611	0.0149995787870997	5.43986143696183e-15	0.112241096520569	5.43986143696183e-15	0.108232167910087	0.384790992810488
