"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"
"TCGA.HZ.8519.01"	0.0357206905693193	0.322621804534607	1.00622416149102e-14	0.00446073603051508	0.0968981535706472	0.435819704160755
"TCGA.HZ.8636.01"	0.283472387798143	1.36133987224298e-14	0.242781226334542	1.36133987224298e-14	0.331079304984894	0.0475252716147489
"TCGA.HZ.8637.01"	0.0128441268498594	6.63550295919354e-12	8.78910662157562e-15	0.592342885022648	0.081421333415288	0.23929218062575
"TCGA.HZ.A49G.01"	0.0942484342277294	0.12328141531115	1.39521108940527e-14	0.185041242151994	0.373972843271642	0.0195183457804451
"TCGA.HZ.A49H.01"	0.0704088356038981	0.380657764125513	1.11509022086746e-14	0.0164565869460823	0.205901358690447	0.00565503387823909
"TCGA.HZ.A77P.01"	0.0402119320129315	0.417429610508813	1.20963495745133e-14	1.20963495745133e-14	0.199746948392282	0.197813023228525
"TCGA.HZ.A77Q.01"	0.154046196039785	0.154520447100455	0.374442886092789	0.184941244389548	0.111109926295139	1.13061854116239e-14
"TCGA.IB.7645.01"	0.0138703296622577	0.417271597458642	0.13828099236078	0.203067707517276	0.138123685294305	0.0779484807054399
"TCGA.IB.7646.01"	0.201863585460539	0.000144140256182955	0.232885793570937	0.333874229056502	0.0593604606379348	8.26622872878948e-15
"TCGA.IB.7647.01"	0.0522029789118528	1.06618774917549e-13	0.0493995220757419	0.186714917425662	0.287338362407748	0.285677666536064
"TCGA.IB.7649.01"	0.0486997730345675	0.273619617278573	4.77836946914903e-10	0.131842327340417	0.346894430461499	0.0732175620821131
"TCGA.IB.7651.01"	0.0808393257365463	1.03941597255695e-14	0.0606089848320541	0.426200633969714	0.186505794659149	0.118150665767551
"TCGA.IB.7654.01"	0.0286898794484282	0.0560459852559043	7.40823567671043e-06	0.0277030317437545	0.19995424726104	0.180411140045842
"TCGA.IB.7885.01"	0.281796172491876	1.35304922122164e-14	0.196435525164638	0.133836442993807	0.191342642785761	1.35304922122164e-14
"TCGA.IB.7886.01"	0.108041760928809	1.096623836859e-14	0.100535877365581	0.197023206648823	0.350708057684473	1.096623836859e-14
"TCGA.IB.7887.01"	0.150450155438714	1.03134118055294e-14	0.0676163357519786	0.0474750587690036	0.401917306238907	2.69356973384039e-13
"TCGA.IB.7888.01"	0.0140730673633794	0.371993574124091	0.0297188896881372	0.122537288275718	0.18161561038947	0.224800126936169
"TCGA.IB.7890.01"	0.193209170095704	2.95185255712702e-12	0.450296238114653	1.09854833649135e-14	0.0126912976550565	0.100014555808792
"TCGA.IB.7891.01"	0.011931961569487	0.157470946519843	7.85103225742881e-12	0.243497073974107	0.245427534032057	0.173375612575505
"TCGA.IB.7893.01"	0.152941338031861	1.92110708472298e-10	0.43642140239023	0.056311283104351	0.00173484759145635	0.104954757506795
"TCGA.IB.7897.01"	0.0184158861440309	0.601240585691768	0.00212076550572878	0.061382199797039	9.59068509075901e-15	0.279746919272326
"TCGA.IB.8126.01"	0.00137717596083001	0.120297706637576	7.71668331059243e-15	7.71668331059243e-15	7.71668331059243e-15	0.132003924028202
"TCGA.IB.8127.01"	0.216754557478978	1.22704187561831e-14	0.163351430063079	0.210184279594646	0.320498728722581	1.22704187561831e-14
"TCGA.IB.A5SO.01"	0.121136099845246	0.0876199783651053	0.155996904563749	0.128639022969553	0.343270079661869	0.0458098685555741
"TCGA.IB.A5SQ.01"	0.156933120036694	1.28581547992147e-14	0.368196116800973	0.0172509245340063	0.00593958542910718	0.291876990216757
"TCGA.IB.A5SS.01"	0.228475406817338	9.65632239034603e-15	0.373704734137992	0.101305928355535	0.028587353455958	7.99973179867981e-13
"TCGA.IB.A5ST.01"	0.075267583191525	0.196998021177732	0.0506481477659163	0.313722276276895	0.0893639165147405	0.0769875938254877
"TCGA.IB.AAUP.01"	0.126064052927226	0.0877378764656983	0.039265908998113	0.361780914080252	0.068197811132904	0.224711984259166
"TCGA.IB.AAUQ.01"	0.378639726047726	0.000196007892450401	0.149029631980027	0.0846470644461509	0.13960456910556	4.13436298343838e-07
"TCGA.IB.AAUR.01"	0.115110220638264	0.353108286728923	0.0511281867315173	0.276725472175319	0.0146557408831932	0.0298670478580349
"TCGA.IB.AAUS.01"	0.0929045621311815	0.176294447109518	0.219458835201703	0.404653873976489	1.13998581718077e-14	1.13998581718077e-14
"TCGA.IB.AAUT.01"	0.0135977233044706	0.214783861935986	1.16614127945796e-14	0.108736196010436	0.225653992087235	0.278631743003388
"TCGA.IB.AAUV.01"	0.0153993636215491	0.457001465962858	0.137745608056952	0.000936287191023343	8.26455702257145e-15	0.31488609770601
"TCGA.M8.A5N4.01"	0.172002120503954	9.04416783068382e-15	0.0946406712004777	0.279409879449913	0.149011588819702	9.04416783068382e-15
"TCGA.PZ.A5RE.01"	0.194419840348835	8.51722450772463e-15	0.017302117926599	0.147613831453375	0.292504826464227	8.51722450772463e-15
"TCGA.Q3.A5QY.01"	0.0903369369820965	0.173270082504446	8.8515681058441e-15	0.313216376450533	8.8515681058441e-15	0.053640154076469
"TCGA.RB.A7B8.01"	0.12364299699501	1.24077504074464e-14	0.127773115297473	0.0255224000363617	0.340374432159811	0.0252658084720394
"TCGA.RL.AAAS.01"	0.037717131681947	0.306678860417495	1.14735382537245e-14	0.0573347430337918	0.120965757070436	0.0951634173144452
"TCGA.US.A774.01"	0.107337169504273	1.67633623953627e-14	0.0581538702359338	0.113508656724476	0.42967876352196	0.0513278504905638
"TCGA.US.A77E.01"	0.143516783216112	1.1352592607962e-14	0.0629237499320572	0.101120754114251	0.423061370235375	1.1352592607962e-14
"TCGA.US.A77J.01"	0.0705045422101991	0.359492521197056	1.13514565922923e-06	0.0959850416311096	0.0192825854985846	0.080250462935175
"TCGA.XD.AAUG.01"	0.0101175354849881	0.481182335452288	0.12225351221264	1.11618480311096e-14	0.010870809802892	0.28372825722967
"TCGA.XD.AAUH.01"	0.0159973454411982	0.549879310667199	0.020581601426381	0.00708318542734524	0.0202157926226011	0.247818188481856
"TCGA.XD.AAUL.01"	0.263071939781678	1.1122778240249e-14	0.111836011718835	0.0289389021572349	0.309790982624024	1.1122778240249e-14
"TCGA.XN.A8T3.01"	0.176095483081171	1.56268250077341e-12	0.194624776340159	0.0317187428988952	0.0278740811864611	0.2300580059645
"TCGA.XN.A8T5.01"	0.0609090440231048	0.391306137516295	0.17906299151101	0.00874932198175363	0.0358366405012746	0.173984783156126
"TCGA.YB.A89D.01"	0.254684528278135	0.0067193115639835	0.244638765063258	0.0134787240959757	0.415625342725295	1.33849979574825e-14
"TCGA.YH.A8SY.01"	0.437802569126883	8.62612551372655e-15	0.178656795112637	0.0436395018668035	0.0280198914308046	8.62612551372655e-15
