"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"
"TCGA.IB.7891.01"	0.0172409237109268	0.318709448160419	0.0684061213297819	0.120595677917585	0.144016831267358	0.0350178561125137
"TCGA.IB.7893.01"	1.03583228067493e-14	0.00538428832619228	1.03583228067493e-14	1.03583228067493e-14	0.56887261387803	0.0596530524622776
"TCGA.IB.7897.01"	0.347601328368676	0.0770412459037157	0.130497315432584	0.145558434288024	0.12974175714819	0.0830239111660529
"TCGA.IB.8126.01"	0.102994473725992	6.63590784445065e-11	0.0409696688873183	0.0773943028238451	9.51098937064943e-15	0.0376957698725647
"TCGA.IB.8127.01"	1.16570609003007e-14	0.0740065847827238	0.195101304078624	0.0520941871087772	0.0416766955400961	0.182705693378097
"TCGA.IB.A5SO.01"	0.118135723093787	0.0614991552187757	0.0660485107733754	0.16874613741327	0.318360955837447	0.099173819217752
"TCGA.IB.A5SQ.01"	0.11679844326192	0.0914377793393735	0.197488943194843	0.068049002809909	0.271398305829468	0.143849007115326
"TCGA.IB.A5SS.01"	1.24190090063728e-14	0.0973524149591777	0.0236210980043156	1.24190090063728e-14	0.0808014860223246	0.17096235336024
"TCGA.IB.A5ST.01"	0.144047771554792	0.0538496240644754	0.0461649202888882	0.262623008920516	0.0327418107491887	0.19407688544225
"TCGA.IB.AAUP.01"	0.0886086073563985	0.0947423676541341	0.115085614574531	0.456193365333748	0.11630931280358	0.0257935163700981
"TCGA.IB.AAUQ.01"	0.0284559653320833	0.250393985182851	0.231316782955279	0.0624380289105368	0.0586777625504032	0.010651992779474
"TCGA.IB.AAUR.01"	0.161240532558166	0.013948937709815	0.045209193304625	0.528877598564709	0.0640132956121709	0.186058535745105
"TCGA.IB.AAUS.01"	0.0276307449119341	0.0152433733139248	1.10148098133049e-14	0.335758611111816	0.175961216120918	0.327999132640202
"TCGA.IB.AAUT.01"	0.0343836984108478	0.0633163983010538	0.0879227631575468	0.197351685751974	0.0232689617293935	0.0675786368309036
"TCGA.IB.AAUV.01"	0.278444573036688	0.0237482301250022	0.0181098497068832	0.177659827763578	0.236411480900351	0.0283280379144304
"TCGA.M8.A5N4.01"	0.00976697810929585	0.00367602697669711	1.24840109612015e-14	1.24840109612015e-14	0.0125929514962584	0.230235852540064
"TCGA.PZ.A5RE.01"	0.00366182234462844	0.0993252734738944	1.12606519344448e-14	0.0516508431543778	1.12606519344448e-14	0.107390584606382
"TCGA.Q3.A5QY.01"	0.0670515478242857	0.0522755363182782	9.63398024691063e-15	0.414256693217847	9.63398024691063e-15	0.240859248669924
"TCGA.RB.A7B8.01"	0.048182213544041	0.16290752360152	0.0514593130278152	0.0114178173797789	0.187753961818009	0.0964810410793466
"TCGA.RL.AAAS.01"	0.146378413708428	0.154431067539474	3.24413016293475e-12	0.320424054892644	0.020326076358165	0.00355722363158956
"TCGA.US.A774.01"	0.0241870865706038	0.0346918347743698	1.47260839093097e-07	0.144991015213001	0.0381952286827625	0.130495230564047
"TCGA.US.A77E.01"	0.026659507028091	0.0452186910271092	0.0888184440500545	1.31653366399357e-14	0.000761459702004762	0.00910614293547911
"TCGA.US.A77J.01"	0.15403038939284	0.112094247089918	0.0593303156805176	0.377437969556979	1.02476744471874e-14	0.150261252647942
"TCGA.XD.AAUG.01"	0.292043475140554	0.116880831784231	0.127627024877747	0.00873149551653269	0.266562307562148	0.0734731959626111
"TCGA.XD.AAUH.01"	0.336383622893382	0.119492846316194	0.188379732214151	0.138527925071465	0.0912761158221409	0.108951366299707
"TCGA.XD.AAUL.01"	0.0600504001590279	0.067868514461235	0.0141544342277981	0.0219712961234147	0.0243864646627072	0.131953128756231
"TCGA.XN.A8T3.01"	0.0151295817252627	0.139631029107695	0.171333897123848	1.32555858221799e-14	0.0277210969375705	0.0132087534210968
"TCGA.XN.A8T5.01"	0.375206486796329	0.0624143858879508	0.0791727816078255	0.154573890988679	0.20280999385773	0.0804714344100112
"TCGA.YB.A89D.01"	0.0672537789783607	0.0937370227325576	0.103272945481415	0.0293284259916613	0.296014836808446	0.251602776767011
"TCGA.YH.A8SY.01"	1.24944776417424e-14	0.060687028166685	1.24944776417424e-14	1.24944776417424e-14	0.152174317942517	0.031148203568528
