"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"
"TCGA.HZ.A49I.01"	0.0740189941075374	0.243620831990748	0.354679887671466	0.182117484736886	0.145562801490661	1.28685316947439e-14
"TCGA.HZ.A4BH.01"	0.0671541620371141	0.235923699564708	0.447007616190148	0.1564832233043	0.0468830590619862	0.0465482398417219
"TCGA.HZ.A4BK.01"	0.0900118240467131	0.310355900246292	0.171054437947415	0.142570400973372	0.286005839493438	1.59729274215836e-06
"TCGA.HZ.A77O.01"	0.167272824417316	1.69814559958346e-14	0.118968759459078	0.146336601891926	0.0361592570351773	0.0126332028083111
"TCGA.HZ.A8P0.01"	0.0606414918208939	0.00520647639800431	0.265116424038791	0.0993662008152859	0.347916124037308	0.211910728890724
"TCGA.HZ.A8P1.01"	0.0529026079311638	1.51679759534867e-08	0.00172288246227675	0.00242230512933565	0.48965160661471	0.00497186962801935
"TCGA.HZ.A9TJ.01"	0.152202455405104	0.0263828515070411	0.143751349198826	0.131242685170528	0.337175933518717	1.49571254257547e-14
"TCGA.HZ.A9TJ.06"	0.0717158151176795	0.186028623066419	0.263406127485903	0.00896621428159884	0.118062687800702	0.0697461245391839
"TCGA.IB.7644.01"	0.0984017235257511	0.135412739936159	0.15308382098883	0.0339338880776086	0.387371241355664	0.169975812087656
"TCGA.IB.7652.01"	0.0679571047921911	0.3420109063595	0.345830229650338	0.0732636373769613	0.116634542782281	0.0543035790387035
"TCGA.IB.7889.01"	0.0770107850993597	0.280028581797151	0.161050336520014	0.297179893602903	0.0894592612211002	0.0470140212177408
"TCGA.IB.A5SP.01"	0.118234692897107	1.24554725844042e-14	1.24554725844042e-14	0.105641121038089	0.463398045817224	0.0573300223757751
"TCGA.IB.A6UF.01"	0.245991458335603	0.0663207316073001	0.39912465141304	0.0249146767693695	0.0603321531382035	0.00785917987665116
"TCGA.IB.A6UG.01"	0.142452798650782	0.0453580297123874	0.131618816440628	4.2282937989302e-14	0.0937208552716142	0.0745467750843136
"TCGA.IB.A7LX.01"	0.297244467506142	1.07675510112611e-14	0.316410249766305	1.07675510112611e-14	0.189883243876089	1.07675510112611e-14
"TCGA.IB.A7M4.01"	0.637056434509613	1.11677724091522e-14	0.0275712513618007	0.0688165982510367	0.157577613895851	0.0302724579035181
"TCGA.IB.AAUM.01"	1.27122447906186e-14	0.0879790245549862	1.27122447906186e-14	1.27122447906186e-14	0.0399011603300954	0.28327019732403
"TCGA.IB.AAUN.01"	0.225988932301972	9.34799408161286e-13	0.434200903686661	0.0623395590065681	0.041932737060607	0.105884783281864
"TCGA.IB.AAUO.01"	0.366209236961333	1.22302095058294e-14	0.105147141656732	0.208967223489511	0.0425117064049913	1.22302095058294e-14
"TCGA.IB.AAUU.01"	0.210656865041833	0.0715701543265695	0.219162925941325	0.0738793640133224	0.416192029540057	0.00853866113686182
"TCGA.IB.AAUW.01"	0.065785394042516	0.686133506655788	1.20205179867068e-14	0.014149641508842	0.179483179129993	0.054448278662825
"TCGA.L1.A7W4.01"	0.134172040816475	1.31055450103027e-14	0.405392824175779	0.0689551719911548	7.40459250737035e-15	0.0666816037777902
"TCGA.LB.A7SX.01"	0.36880175653864	0.000746884618558811	0.0241171019925607	0.0575289774052564	0.28074571940887	0.0791404475447443
"TCGA.LB.A8F3.01"	1.12124304864947e-14	0.153749302502075	2.46526116563937e-07	0.0663956890374032	0.102629971007489	0.122450924573497
"TCGA.LB.A9Q5.01"	1.49866275099e-14	0.202716403853139	9.95007430509442e-11	0.000336760287627552	0.0200561942022413	0.000132642216489186
"TCGA.OE.A75W.01"	0.249211578024137	0.0335338235064574	0.129905556416547	0.0426143424420139	0.159429370736127	1.48610112948251e-14
"TCGA.Q3.AA2A.01"	0.202878583420231	0.0219634294195037	0.141031702690594	0.203670810951619	0.347567904122411	1.35217185466703e-14
"TCGA.RB.AA9M.01"	0.0370931370098297	0.330295779226668	0.34640690265444	1.40173515707445e-14	0.139014971128341	0.147189209980679
"TCGA.S4.A8RM.01"	0.0724223801708752	0.139294907869787	1.28310922090028e-14	0.101875219178039	0.481726572318643	1.69991264296998e-09
"TCGA.S4.A8RO.01"	0.305372577420505	1.40542194098313e-14	0.247459263950016	0.0853545124447957	0.163286565712474	0.0227820301152982
"TCGA.S4.A8RP.01"	0.024886973356711	0.203356845433293	0.301048593305106	0.0481846232777351	0.410868854866812	0.0116541097603115
"TCGA.US.A776.01"	0.0792747295677107	6.1203181202562e-10	0.0228703774556072	0.0504542697097798	0.107364206017866	0.253501087098773
"TCGA.US.A779.01"	0.106769985803564	0.00795023182832702	1.50923700192786e-14	0.00425081523790204	0.523240464383778	1.50923700192786e-14
"TCGA.US.A77G.01"	0.103965389471088	0.0215716725094942	1.33111261645797e-14	0.0874735571904105	0.563721211028562	1.33111261645797e-14
"TCGA.XD.AAUI.01"	0.325389651250305	0.180196809569303	0.350139193494917	0.0264982425804457	0.114129211601648	0.00364689150335117
"TCGA.YY.A8LH.01"	0.247375310308947	1.16236262066617e-14	1.16236262066617e-14	0.0920897992245149	0.420279682348303	1.16236262066617e-14
"TCGA.Z5.AAPL.01"	0.0321961665285642	0.409190758463046	8.91588310069522e-14	0.46336572894836	0.00786609903403136	9.46052552295529e-09
