"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"	"S08"
"TCGA.HZ.A8P0.01"	0.0710064762131835	0.184476988535745	0.211201097104752	0.14919931720913	0.194816761261479	1.50360859348873e-14	0.0803984214644565	0.108859259457169
"TCGA.HZ.A8P1.01"	0.0116991467277485	1.63385250105554e-14	0.0229225891932024	0.251290685585375	0.0232510108197421	0.102230960589299	0.0588782007330671	0.109478598331164
"TCGA.HZ.A9TJ.01"	0.0379046031963718	0.0730275471985982	0.0322840757105786	0.0765331366265263	0.0937281269311875	0.0793493842743061	1.54674684697549e-14	0.0871541251775552
"TCGA.HZ.A9TJ.06"	0.0266823977601637	0.0650272147044748	0.000897352644586284	0.045261685767487	0.119271068236577	0.193502950664344	0.0595776250348693	0.272631832608811
"TCGA.IB.7644.01"	1.21307169011682e-14	0.147412623085912	0.202418205427068	0.196489342563245	1.21307169011682e-14	1.21307169011682e-14	0.0595684014581064	0.0141050361397819
"TCGA.IB.7652.01"	0.0905556235231123	0.138779544190115	0.153063308596129	0.179802393661732	1.15210113740161e-14	0.0728896549761846	0.233619390640671	1.15210113740161e-14
"TCGA.IB.7889.01"	0.17065973897899	0.166343924443139	0.0508996629939423	0.0268132953657484	0.0609828472453485	1.66486366870966e-14	0.343215343767683	0.0161032486994536
"TCGA.IB.A5SP.01"	0.207658086281014	1.53573278658172e-14	0.00313684129175764	1.53573278658172e-14	0.0526828683620867	0.0428850491274426	0.0746855838189386	0.0368357177628358
"TCGA.IB.A6UF.01"	0.316109890920804	0.0311262510822632	0.0115937197188101	0.107070698445906	0.0942891213579534	0.00101465419531973	0.11466794079686	0.202435737887066
"TCGA.IB.A6UG.01"	0.204147840782707	1.55304555863531e-14	0.0146486936694781	0.0303346327190573	0.241331205399197	0.0427062862117234	0.0298183314782185	0.0403119460113748
"TCGA.IB.A7LX.01"	0.136294704908991	9.61125912658279e-09	0.119169363742211	0.0114446112776211	0.127192581476247	0.107398648809191	1.42511866013911e-14	0.172994859507635
