"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"	"S08"
"TCGA.IB.7897.01"	0.17465262430837	0.0324161280177624	0.0407524878210701	0.0995366365739183	0.168119811405787	0.0400967374567323	0.0300240241159661	0.0206950657032689
"TCGA.IB.8126.01"	0.0712621882202548	1.6174826540031e-14	0.0775763554504485	0.0417680125246468	0.0451961144916143	1.6174826540031e-14	0.0629580508816581	1.6174826540031e-14
"TCGA.IB.8127.01"	0.0401279495106604	0.0946752038905382	0.0319566490049775	0.0501832935859572	1.22884706092271e-14	0.0296181833405989	0.0912972608053962	0.059691496306705
"TCGA.IB.A5SO.01"	0.221041406408791	0.0441096123182307	0.0499988886176747	0.0337493307206095	0.101958278362728	1.51683526635147e-14	1.51683526635147e-14	0.0974013787073808
"TCGA.IB.A5SQ.01"	0.0353890812139177	0.0394307393070617	0.00688649114898911	0.0400351410578675	0.0212390503400627	0.131434608716406	0.069647169715652	0.078105967899422
"TCGA.IB.A5SS.01"	1.38116293089243e-14	0.0841633724176118	0.0245814635284055	0.0144229628166972	1.38116293089243e-14	1.38116293089243e-14	0.217936428058942	0.09880254368471
"TCGA.IB.A5ST.01"	0.378296582774516	0.063268863539486	0.0513214740104814	0.0238783112986911	0.12607565685858	1.13172736123931e-14	0.0253055438154356	0.00899066527019752
"TCGA.IB.AAUP.01"	0.539170063109847	9.62426397842465e-15	0.0183010388066745	9.62426397842465e-15	0.010260652450166	0.0544189609610689	9.62426397842465e-15	0.0548110353120269
"TCGA.IB.AAUQ.01"	9.75814668924139e-15	9.75814668924139e-15	0.030127398375122	0.0704140480725066	0.0162207126266187	9.75814668924139e-15	0.0998175452129169	0.0195827783074025
"TCGA.IB.AAUR.01"	0.462152355020318	0.0344113045570029	0.0509192636924479	0.00195530711401293	0.108929581230373	0.088210702313602	0.0420724106435481	0.0106373117876086
"TCGA.IB.AAUS.01"	0.139314033636927	0.297272664833127	0.0889121787282018	0.0120428648524882	0.0377844644676408	0.0458236672458574	0.0528539450445706	0.111050197631946
"TCGA.IB.AAUT.01"	0.21686112935549	0.0150848848855005	0.0437918211468739	0.078741728560029	0.0727695547001404	0.0361140589522149	0.0548993796598398	1.32031564927764e-14
"TCGA.IB.AAUV.01"	0.146867003505891	0.050585251579322	0.025162140949276	0.0385259297689875	0.218619234587021	0.0166248018417721	0.0222969942427588	0.111937786178669
"TCGA.M8.A5N4.01"	0.0023670119040982	0.0631305070599194	0.0610755735595175	1.38457624840925e-14	1.38457624840925e-14	1.38457624840925e-14	0.131100330082254	1.38457624840925e-14
"TCGA.PZ.A5RE.01"	1.26809879883198e-14	0.069700424571068	0.0921962146593977	0.0121130048089917	1.26809879883198e-14	0.0881996486973846	0.0245698445797236	0.0636305407485016
"TCGA.Q3.A5QY.01"	0.535215166079076	0.0729892812816039	0.00270179520896133	0.00616289896240357	0.0594080474086504	0.0530660467921497	0.0333428111787897	8.2765559009571e-15
"TCGA.RB.A7B8.01"	0.0254149605776792	0.00593110811177139	1.57532536695049e-14	0.00513064677318364	1.57532536695049e-14	0.031557868784973	0.0433569902826726	0.0684148640854717
"TCGA.RL.AAAS.01"	0.169789566807044	1.0958266667855e-14	0.0278666419787745	0.0148324727221306	0.140068422274346	0.110991187512008	0.0600022955408884	0.00974181535707691
"TCGA.US.A774.01"	0.113822693955283	0.0359520316587963	0.0192125883763187	0.0878663887622699	0.0413331291928398	0.0608176987312683	0.102527068199677	0.06371640804321
"TCGA.US.A77E.01"	0.011046191718318	1.54912918221965e-14	1.54912918221965e-14	1.54912918221965e-14	0.0179415848444291	1.54912918221965e-14	0.0138553788135044	0.0198067487688
"TCGA.US.A77J.01"	0.415184410080553	0.00683046055450458	0.00961770378762547	0.00834234056745936	0.106004330539336	0.0433076533530022	0.0799780615527257	8.49068897243276e-15
"TCGA.XD.AAUG.01"	0.0116002747880405	0.00414607863564993	1.00153966387464e-14	0.0725406220307807	0.197109413168624	0.0239247906417986	0.0156872770954172	0.108829826733555
"TCGA.XD.AAUH.01"	0.221681868632323	9.34949363498098e-15	0.000541516740901392	0.0318468816484044	0.235177869457604	9.34949363498098e-15	0.022964930542579	0.00668243105224927
"TCGA.XD.AAUL.01"	1.41889994817529e-14	0.0776777073222728	0.00987465335973508	0.0480957640477842	4.05533896241188e-11	0.097219719172747	0.0468056555123803	0.00479951954227185
"TCGA.XN.A8T3.01"	1.23311992119179e-14	1.23311992119179e-14	0.0220282101112728	0.0567469277963538	1.23311992119179e-14	1.23311992119179e-14	0.030792392089362	0.000326720861253875
"TCGA.XN.A8T5.01"	0.251055275717634	9.72895036260434e-15	0.0115246398846054	0.0161220794727263	0.256597694182078	9.72895036260434e-15	0.0240286562704684	0.0707954547593598
"TCGA.YB.A89D.01"	0.0015317317097297	0.0500914169931238	0.0208337320623647	0.0114222513172507	1.23499675143043e-14	0.182752587583537	0.0956612022689092	0.167318249445158
"TCGA.YH.A8SY.01"	9.66555360689331e-15	9.66555360689331e-15	0.0117361341305535	0.0275270692585948	9.66555360689331e-15	0.00260024543892706	0.053154223260761	0.15572868611791
